CVE_AGEB,ENT,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,POB_TOTAL,P6A14NAE,SBASC,PSDSS,OVSDE,OVSEE,OVSAE,OVPT,OVSREF,OVSINT,OVSCEL,OVHAC,IM_2020,GM_2020,IMN_2020,Mult,Index_Prop,Index_Prop_norm,num_def,Aire,Agua,Suelo,UM_n,aire,agua,suelo,contaminacion_total,aire_total,agua_total,suelo_total,mast_n,mast_norm,Indice_RC,Indice_RC_NORM,Etiquetas_RiesgoC
2402800012272,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2272,3530,6.989247312,11.27144182,16.03639465,0.0,0.0,0.0,0.028481914,2.127056154,15.82529779,5.246738514,6.466250709,123.9170885,Muy bajo,0.967993832,3417.01822696,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4338572486566929,0.0785561759086416,Medio
2402800012287,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2287,4114,4.207920792,8.691860465,15.11910549,0.0,0.0,0.0,0.218765192,0.826446281,15.04618376,3.62177929,6.878949927,124.8260863,Muy bajo,0.975094582,4011.539110348,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4331308782734528,0.06185580796315562,Medio
2402800012291,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2291,5503,2.960526316,14.06921511,16.12903226,0.0,0.018271515,0.018271515,0.438516353,1.443449662,16.62707838,4.092819295,5.517997442,124.5457027,Muy bajo,0.972904331,5353.892533493,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43336486339022806,0.06723548427441098,Medio
2402800012304,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2304,2490,1.694915254,12.12704524,18.18181818,0.0,0.0,0.0,0.0,1.045436269,15.35987133,4.865299558,5.26739043,124.7907056,Muy bajo,0.974818201,2427.29732049,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4331609563854815,0.06254734983982786,Medio
2402800012319,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2319,2030,2.252252252,10.39755352,17.04433498,0.0,0.0,0.197044335,0.246305419,1.97044335,20.44334975,4.137931034,6.600985222,124.7462757,Muy bajo,0.974471132,1978.17639796,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43319849453782705,0.06341040947252881,Medio
2402800012323,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2323,5568,2.922077922,9.489642903,10.38143217,0.0,0.018112661,0.0,0.815069734,0.72450643,8.712189821,2.046730665,4.546277848,125.5643899,Muy bajo,0.980861933,5461.439242944,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43246010363501863,0.04643367136614554,Bajo
2402800012338,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2338,3753,1.763224181,11.45187602,16.46178514,0.0,0.0,0.0,0.080149613,0.988511889,12.87737109,2.778519904,5.931071333,125.1090216,Muy bajo,0.977304767,3667.824790551,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4328840792141646,0.0561815194819435,Bajo
2402800012342,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2342,4355,3.395585739,21.13868613,15.81245691,0.0,0.0,0.0,0.13799448,1.816927323,23.75804968,7.014719411,9.107635695,123.6286679,Bajo,0.965740799,4205.801179645,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4340704506262716,0.0834580158250546,Medio
2402800012357,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2357,3302,3.550295858,19.72402597,18.3827983,0.0,0.060661207,0.0,0.333636639,2.911737944,29.29936306,5.186533212,15.65059145,123.2681448,Bajo,0.962924527,3179.576788154,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4343273204613993,0.08936384687173654,Medio
2402800012376,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2376,3621,4.545454545,20.51649928,18.39112344,0.0,0.167410714,0.0,0.892857143,2.706473214,30.18973214,6.891741071,13.05803571,122.8987665,Bajo,0.960039083,3476.301519543,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4345805679080362,0.09518639365733743,Medio
2402800012380,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2380,3369,5.090909091,4.329896907,15.59059804,0.0,0.0,0.0,0.238237046,0.0,4.854079809,2.561048243,0.863609291,125.3516837,Muy bajo,0.979200352,3298.925985888,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43266265171203294,0.05109056197022121,Bajo
2402800012395,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2395,4258,4.988123515,10.85571864,13.60752056,0.0,0.0,0.141776938,0.804162725,2.221172023,13.37429112,4.324196597,5.103969754,124.533857,Muy bajo,0.972811797,4142.232631626,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4333745365925489,0.06745788601558349,Medio
2402800012408,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2408,3425,5.870020964,27.91399472,19.24087591,0.029239766,0.029239766,0.087719298,0.233576642,2.662375658,33.04093567,6.081871345,18.30409357,122.0697107,Bajo,0.95356281,3265.95262425,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43511757854837185,0.10753309100510447,Medio
2402800012412,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2412,4229,4.841402337,31.16871166,19.74929044,0.070938756,0.047292504,0.260108773,1.986285174,4.68195791,38.30692835,8.867344526,19.22440293,121.3915635,Bajo,0.948265378,4010.2142835619998,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4355295189777206,0.11700423258862809,Alto
2402800012427,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2427,4729,1.916376307,21.87168611,20.57069847,0.0,0.021285653,0.06385696,0.851426139,4.044274159,25.35121328,8.55865446,12.49467859,123.0560796,Bajo,0.961267954,4545.836154466,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4344738700324036,0.09273324603020404,Medio
2402800012431,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2431,4567,3.406813627,15.70426336,18.00262812,0.0,0.0,0.153407846,0.372561911,1.731317116,23.23033092,5.478851633,9.138724523,123.9098748,Muy bajo,0.967937481,4420.570475727,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43386267094922537,0.0786808427211794,Medio
2402800012446,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2446,3656,3.837471783,23.09278351,20.59709669,0.0,0.054809537,0.0,0.438476295,3.069334064,26.9114826,10.3315977,11.86626473,122.583831,Bajo,0.957578924,3500.908546144,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.434789353076547,0.09998668455044545,Medio
2402800012450,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2450,4284,5.396825397,29.44496707,16.32414759,0.0,0.0,0.188457008,2.449941107,2.756183746,37.69140165,6.619552415,20.82449941,121.8818796,Bajo,0.952095543,4078.777306212,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43523393078660877,0.11020820721946573,Medio
240280001247A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,247A,3548,4.789272031,31.68960245,26.64594518,0.113154173,0.0,9.504950495,4.415510897,5.544554455,45.20509194,7.609618105,24.95049505,119.6975388,Medio,0.935032292,3317.4945720160003,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43647450840850044,0.13873098737207973,Alto
2402800012484,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2484,2916,2.954545455,24.79338843,17.8228022,0.0,0.0,0.0,0.310880829,3.407917384,35.35283993,4.750430293,11.10727837,123.1696879,Bajo,0.962155419,2805.645201804,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4343957586010604,0.09093734455310686,Medio
2402800012499,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2499,3026,12.81407035,22.03105329,16.19299405,0.0,0.0,0.0,0.297914598,1.853690831,26.61370407,13.63786826,6.951340616,121.367368,Bajo,0.948076372,2868.8791016719997,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4355438170675687,0.11733296757960571,Alto
2402800012535,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2535,5259,6.370875995,29.31717883,19.88516746,0.0,0.114876508,0.134022592,0.36384527,6.299061842,44.02069759,8.477176832,12.15776374,121.4757779,Bajo,0.948923229,4990.387261311,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43547954852009646,0.11585533521067537,Alto
240280001254A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,254A,9704,3.339882122,18.18435754,15.79164944,0.0,0.180934072,0.033925139,1.198688228,1.866515837,23.77179081,3.438914027,11.86249011,123.8412146,Muy bajo,0.967401134,9387.660604336,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4339140435172832,0.07986197676610436,Medio
2402800012588,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2588,5186,5.862068966,21.51285774,14.05134144,0.0,0.058150804,0.310137624,1.007947277,4.652064354,34.01822059,4.169090557,14.32175432,122.9229343,Bajo,0.960227872,4979.741744192001,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43456428387398244,0.09481199876650892,Medio
2402800012592,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2592,2568,2.054794521,21.04757328,13.29434698,0.0,0.0,0.0,0.390472472,0.780944943,23.31120656,6.130417806,5.349472862,124.2791391,Muy bajo,0.970822036,2493.070988448,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43357869324201,0.07215176016462235,Medio
2402800012605,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2605,3885,2.901023891,10.58129413,9.845360825,0.0,0.0,0.026301946,0.236717517,1.36770121,16.29805161,1.946344029,7.653866386,125.3784198,Muy bajo,0.979409204,3805.00475754,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43263764859436726,0.05051570198909351,Bajo
240280001261A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,261A,1499,5.490196078,24.80694981,19.56960323,0.0,0.868403474,1.469605878,1.963439404,5.277221109,28.25651303,4.408817635,19.50567802,121.7772926,Bajo,0.951278549,1425.966544951,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43529794554943074,0.11168000469047662,Alto
2402800012624,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2624,265,4.918032787,39.88439306,14.71698113,0.0,0.0,27.41312741,9.266409266,9.266409266,62.93436293,9.266409266,17.76061776,117.8767678,Alto,0.920809112,244.01441468000002,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4373880135872564,0.1597338709660941,Alto
2402800012643,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2643,5022,2.141057935,22.29715778,20.01194743,0.039984006,0.05997601,0.519792083,1.299220468,3.198720512,37.76489404,5.543325996,15.69372251,122.9348278,Bajo,0.96032078,4822.73095716,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4345562558855682,0.0946274230135959,Medio
2402800012658,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2658,2253,4.694835681,9.319371728,16.0,0.0,0.0,0.0,0.178015131,0.445037828,10.28037383,6.675567423,2.714730752,124.6211607,Muy bajo,0.97349378,2193.28148634,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43330285264659174,0.06580976227473322,Medio
2402800012662,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2662,5687,4.903677758,12.4499684,17.92436236,0.0,0.0,0.283286119,0.495750708,0.495750708,13.66855524,4.107648725,4.232335753,124.275115,Muy bajo,0.970790601,5520.886147887,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4335818617750226,0.07222460959292963,Medio
2402800012677,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2677,5691,5.327868852,30.2747792,23.2668901,0.319772606,0.40859833,1.918635637,2.274342573,7.621247113,47.69941375,8.207496891,24.12506662,120.3762376,Medio,0.940334032,5351.440976112,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4361086582810895,0.13031953244269315,Alto
2402800012681,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2681,2622,4.98687664,23.24742268,15.26980482,0.0,0.0,0.15461925,0.15461925,3.092385002,25.74410514,9.045226131,12.06030151,122.8969946,Bajo,0.960025241,2517.186181902,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4345817603375235,0.0952138094381109,Medio
2402800012696,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2696,4675,4.704097117,21.22762148,13.8454954,0.0,0.0,0.086523902,0.281202682,3.460956089,30.30762565,9.842093878,12.26476314,123.0374607,Bajo,0.961122509,4493.2477295749995,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4344865858891594,0.09302560305833102,Medio
2402800012709,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2709,2457,2.647058824,30.20889127,26.53061224,0.0,0.489795918,2.693877551,1.87755102,5.265306122,41.30612245,6.244897959,14.65306122,121.3059097,Bajo,0.947596282,2328.244064874,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4355800187635095,0.11816530003204609,Alto
240280001279A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,279A,655,5.6,40.25585586,24.42748092,0.763358779,0.458015267,39.23664122,4.27480916,9.770992366,76.03053435,9.160305344,35.41984733,115.5134786,Alto,0.902347982,591.03792821,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43845870097832623,0.18435061443200854,Alto
2402800012817,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2817,3443,10.47120419,25.75636943,20.5150717,0.0,0.0,0.088678688,1.7809439,6.574292453,40.79102715,6.080283353,10.02069169,121.0884331,Medio,0.945897437,3256.724875591,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43570680851363197,0.1210803906354329,Alto
2402800012821,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2821,4181,2.72,21.20668142,21.77245509,0.0,0.0,0.336376742,0.168188371,3.676117251,38.89956752,6.059148834,18.54877463,122.764198,Bajo,0.958987884,4009.528343004,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4346705441959782,0.09725508636517954,Medio
2402800012855,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2855,4191,4.819277108,29.03641637,21.81600956,0.0,0.023872046,6.851277154,3.103365958,4.965385534,45.5717355,10.0023872,21.89066603,120.5274293,Medio,0.941515086,3945.889725426,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4360249707256435,0.12839542732957915,Alto
240280001286A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,286A,3418,3.180914513,27.37717169,23.7565828,0.0,0.059206631,8.348134991,2.111210229,4.026050918,44.14735591,8.940201303,20.87033748,120.9392171,Medio,0.944731817,3229.0933505059998,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4357926538597977,0.1230541066630336,Alto
2402800012889,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2889,3609,5.905511811,14.77038783,15.13048306,0.0,0.0,0.11148272,1.114827202,0.891861761,16.6015625,5.016722408,6.884057971,123.8946605,Muy bajo,0.967818633,3492.857446497,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.43387409132380533,0.07894341462934268,Medio
2402800012893,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2893,3529,2.169625247,18.58083394,26.89147067,0.0,0.028457598,0.0,0.654524758,2.618099032,22.73762094,4.325554923,13.80193512,123.1588128,Bajo,0.962070466,3395.146674514,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4344032752200777,0.09111016314014143,Medio
2402800012906,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2906,3178,1.729106628,4.689244511,18.21900566,0.0,0.0,0.0,0.550339916,0.0,5.568145031,0.906442214,3.43153124,125.743456,Muy bajo,0.98226073,3121.6245999400003,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4322826612971055,0.042354000167221115,Bajo
2402800012910,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2910,5251,4.683195592,16.34989334,15.72926597,0.0,0.0,0.076204991,0.705299276,2.590969709,27.85292437,4.839016956,11.94513241,123.633745,Bajo,0.965780459,5071.313190209,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4340667593289471,0.08337314724431778,Medio
2402800012925,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2925,2699,6.267806268,19.8005698,16.01779755,0.111152279,0.148203038,0.148203038,1.185624305,2.778806966,30.01111523,4.189840564,13.26417192,122.9335572,Bajo,0.960310854,2591.878994946,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4345571140188354,0.09464715281211131,Medio
240280001293A,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,293A,3636,4.283054004,18.97321429,13.56631811,0.0,0.0,0.0,0.330033003,1.897689769,28.49284928,5.198019802,9.240924092,123.8216923,Muy bajo,0.967248633,3516.9160295879997,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4339285731154494,0.08019603448799774,Medio
2402800012944,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2944,2594,2.949061662,23.54740061,13.69598765,0.0,0.0,0.0,0.0,2.197378566,32.84502699,5.782575173,10.21588281,123.6401473,Bajo,0.965830471,2505.3642417739998,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.434062101483338,0.08326605623771825,Medio
2402800012959,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2959,2975,8.495145631,19.77728285,15.0084317,0.0,0.0,0.0,0.0,2.405149051,27.91483609,7.570125042,13.68705644,122.6052594,Bajo,0.957746315,2849.295287125,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.434775342386907,0.0996645573305639,Medio
2402800012963,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2963,3096,3.529411765,15.63117424,12.69789984,0.0,0.0,0.0,0.06478782,1.035933959,21.88410489,3.269666559,11.84849466,124.4620768,Muy bajo,0.972251076,3010.089331296,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4334328037312251,0.06879753680184386,Medio
2402800012982,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2982,6787,5.058043118,24.03343783,20.81427939,0.02969562,0.08908686,0.786933927,1.425389755,4.632516704,38.18938606,4.899777283,21.58871566,121.9783847,Bajo,0.952849405,6466.988911735,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4351743766611349,0.10883896663500132,Medio
2402800012997,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,2997,336,9.85915493,42.15246637,20.23809524,0.0,0.0,4.166666667,4.761904762,16.36904762,76.78571429,5.05952381,30.95238095,117.9798941,Alto,0.921614696,309.66253785600003,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4373385858036322,0.15859745049480345,Alto
2402800013001,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,3001,2190,2.222222222,21.19950967,23.0875576,0.092208391,0.0,0.92208391,2.863741339,2.627939142,35.31581374,4.564315353,15.21438451,122.7317669,Bajo,0.958734544,2099.62865136,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4346920555493133,0.09774966533479328,Medio
2402800013020,24,San Luis Potosí,28,San Luis Potosí,1,San Luis Potosí,3020,2698,10.37037037,26.21068397,13.38028169,0.0,0.0,0.186289121,1.0804769,4.359165425,38.83495146,7.749627422,9.202682563,121.7174721,Bajo,0.950811253,2565.288760594,0.00030077028332680994,0.4941282901730967,61.78260869565217,464038204.0326315,759.3623562910526,3400.9920486947367,131.42857142857142,36113.0,7032.0,18200.0,28102.0,28102.0,4392.0,18200.0,1.0,1.0,0.4353343189179133,0.11251628415766224,Alto
